"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.183196431","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1180","1222","","","","","","",""
"0.183230916","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=38","80","","","","","","",""
"0.183247017","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1181","1223","","","","","","",""
"0.183260971","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1180","1222","","","","","","",""
"0.193250393","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=1097","1139","","","","","","",""
"0.221721557","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=42","84","","","","","","",""
"0.236248163","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=38","80","","","","","","",""
"0.236296993","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=101","143","","","","","","",""
"0.236759871","192.168.58.189","224.0.0.251","50:5b:c2:e2:0e:cf","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","82","","","","","","",""
"0.237268260","192.168.58.189","224.0.0.251","50:5b:c2:e2:0e:cf","01:00:5e:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","82","","","","","","",""
"0.241928232","fe80::ac32:ce16:764b:26c2","ff02::fb","50:5b:c2:e2:0e:cf","33:33:00:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","102","","","","","","",""
"0.249915264","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1054","1096","","","","","","",""
"0.249952300","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1054","1096","","","","","","",""
"0.249962081","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1055","1097","","","","","","",""
"0.250407482","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=131","173","","","","","","",""
"0.250542402","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=161","203","","","","","","",""
"0.250896024","fe80::ac32:ce16:764b:26c2","ff02::fb","50:5b:c2:e2:0e:cf","33:33:00:00:00:fb","MDNS","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question","102","","","","","","",""
"0.260766817","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=155","197","","","","","","",""
"0.260932990","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=632","674","","","","","","",""
"0.262059896","192.168.173.204","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","44838  >  55046 Len=1054","1096","","","","","","",""
"0.291981227","192.168.53.39","192.168.173.204","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","55046  >  44838 Len=114","156","","","","","","",""
