"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.122925965","fe80::3886:a0b5:1de8:e394","ff02::fb","2c:33:7a:fd:41:c5","33:33:00:00:00:fb","MDNS","Standard query 0x0000 SRV Ahilya\\342\\200\\231s MacBook Pro._afpovertcp._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question SRV Brihi\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question SRV Brihi\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local, ""QM"" question SRV MELS-INSPIRON-7570._smb._tcp.local, ""QM"" question SRV Atishay\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question SRV Atishay\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question SRV HRITIK\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question TXT Brihi\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local, ""QM"" question TXT Pranav's MacBook Pro._sftp-ssh._tcp.local, ""QM"" question TXT Brihi\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question TXT Atishay\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question TXT Atishay\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question TXT Ayushi._smb._tcp.local, ""QM"" question TXT MELS-INSPIRON-7570._smb._tcp.local, ""QM"" question TXT Ayushi._sftp-ssh._tcp.local, ""QM"" question TXT HRITIK\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question SRV NETFLIX._smb._tcp.local, ""QM"" question TXT NETFLIX._smb._tcp.local, ""QM"" question SRV Osaid\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question TXT Osaid\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question TXT Anuneet\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question SRV Akash\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question TXT ZEN._smb._tcp.local, ""QM"" question TXT Osheen\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local, ""QM"" question TXT Ekansh\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question TXT Naman\\342\\200\\231s MacBook Pro (2)._sftp-ssh._tcp.local, ""QM"" question SRV Aman\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question TXT Aman\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question TXT Akash\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question TXT Ahilya\\342\\200\\231s MacBook Pro._afpovertcp._tcp.local, ""QM"" question TXT Akash\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local, ""QM"" question TXT Ritvik\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question TXT Himanshu\\342\\200\\231s MacBook Air._afpovertcp._tcp.local, ""QM"" question TXT Ritvik\\342\\200\\231s MacBook Pro._afpovertcp._tcp.local, ""QM"" question TXT Himanshu\\342\\200\\231s MacBook Air._smb._tcp.local, ""QM"" question TXT Jigme\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local, ""QM"" question TXT Ahilya\\342\\200\\231s MacBook Pro._smb._tcp.local, ""QM"" question TXT TXT TXT TXT TXT TXT TXT TXT TXT TXT SRV 0 0 22 Amans-MacBook-Pro.local TXT TXT TXT TXT TXT TXT TXT SRV 0 0 445 Netflix.local TXT TXT TXT TXT TXT SRV 0 0 445 HRITIKs-MacBook-Air-815.local SRV 0 0 445 mels-Inspiron-7570.local PTR Ahilya\\342\\200\\231s MacBook Pro._afpovertcp._tcp.local PTR Himanshu\\342\\200\\231s MacBook Air._afpovertcp._tcp.local PTR Akash\\342\\200\\231s MacBook Pro._smb._tcp.local PTR Ahilya\\342\\200\\231s MacBook Pro._smb._tcp.local PTR ZEN._smb._tcp.local PTR MELS-INSPIRON-7570._smb._tcp.local PTR Himanshu\\342\\200\\231s MacBook Air._smb._tcp.local PTR NETFLIX._smb._tcp.local PTR HRITIK\\342\\200\\231s MacBook Air._smb._tcp.local","1514","","","","","","",""
"0.124074012","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=917","959","","","","","","",""
"0.124729347","fe80::3886:a0b5:1de8:e394","ff02::fb","2c:33:7a:fd:41:c5","33:33:00:00:00:fb","MDNS","Standard query 0x0000 PTR Akash\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local PTR Jigme\\342\\200\\231s MacBook Air._sftp-ssh._tcp.local PTR Ekansh\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local PTR Pranav's MacBook Pro._sftp-ssh._tcp.local PTR Aman\\342\\200\\231s MacBook Pro._sftp-ssh._tcp.local PTR Naman\\342\\200\\231s MacBook Pro (2)._sftp-ssh._tcp.local PTR HP LaserJet Professional M1213nf MFP @ Aman\\342\\200\\231s MacBook Pro._ipps._tcp.local PTR HP LaserJet M1005 @ HRITIK\\342\\200\\231s MacBook Air._ipps._tcp.local PTR HP LaserJet Professional M1213nf MFP @ Aman\\342\\200\\231s MacBook Pro._ipp._tcp.local PTR HP LaserJet M1005 @ HRITIK\\342\\200\\231s MacBook Air._ipp._tcp.local SRV 0 0 548 Ahilyas-MacBook-Pro.local","661","","","","","","",""
"0.124833838","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1088","1130","","","","","","",""
"0.127745763","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=916","958","","","","","","",""
"0.127785695","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=42","84","","","","","","",""
"0.135330764","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1088","1130","","","","","","",""
"0.142988391","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=42","84","","","","","","",""
"0.145873969","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1088","1130","","","","","","",""
"0.156250929","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1088","1130","","","","","","",""
